"Data";"Minimo";"Maximo";"Mediana"
2004-11-26;50,63;62,6;56
2004-11-26;14,93;27,31;18,2
2004-11-27;67,67;84,76;74,5
2004-11-27;50,63;62,6;56
2004-11-27;14,93;27,31;18,2
2004-11-28;67,67;84,76;74,3
2004-11-28;50,63;66;55,94
2004-11-28;14,93;27,31;18,33
2004-12-01;67,67;84,76;74,55
2004-12-01;50,63;66;55,94
2004-12-01;14,93;27,31;18,33
2004-12-02;67,67;84,76;74,55
2004-12-02;50,63;66;55,94
2004-12-02;14,93;27,31;18,33
2004-12-03;67,67;84,76;74,8
2004-12-03;50,63;66;55,94
2004-12-03;14,93;27,31;18,33
2004-12-04;67,67;84,76;75
2004-12-04;50,63;66;56
2004-12-04;14,93;27,31;18,5
2004-12-05;67,67;84,76;75
2004-12-05;50,63;62,6;56
2004-12-05;14,93;27,31;18,5
2004-12-08;67,67;84,76;75
2004-12-08;47,13;62,6;56
2004-12-08;14,93;27,31;18,5
2004-12-09;67,67;84,76;75
2004-12-09;47,13;62,6;56
2004-12-09;14,93;27,31;18,5
2004-12-10;67,67;84,76;75
2004-12-10;50,63;62,6;56,05
2004-12-10;14,93;27,31;18,5
2004-12-11;67,67;84,76;75
2004-12-11;50,63;62,6;56
2004-12-11;14,93;27,31;18,5
2004-12-12;67,67;84,76;75,8
2004-12-12;50,63;62,6;56
2004-12-12;14,93;27,31;19
2004-12-15;67,67;84,76;75,8
2004-12-15;50,63;62,6;56,1
2004-12-15;14,93;27,31;19
2004-12-16;67,67;84,76;75,3
2004-12-16;50,63;62,6;56,2
2004-12-16;14,93;27,31;19
2004-12-17;67,67;84,76;75,3
2004-12-17;50,63;62,6;56,5
2004-12-17;14,93;27,31;19
2004-12-18;67,67;84,76;75,3
2004-12-18;50,63;62,6;56,35
2004-12-18;14,93;27,31;19
2004-12-19;69,7;84,76;75,3
2004-12-19;50,63;62,6;56,2
2004-12-19;16;27,31;19
2004-12-22;69,7;84,76;75,3
2004-12-22;50,63;62,2;56,1
2004-12-22;16;27,31;19
2004-12-23;70;84,76;75,8
2004-12-23;50,63;62,2;56,2
2004-12-23;16;27,31;19
2004-12-26;70;84,76;75,55
2004-12-26;50,63;62,2;56,1
2004-12-26;16;27,31;19
2004-12-29;70,56;84,76;75,8
2004-12-29;50,63;62,2;56,2
2004-12-29;16,5;27,31;19
2004-12-30;71;84,76;75,8
2004-12-30;52,04;62,2;56,1
2004-12-30;16,5;27,31;19
2005-01-02;73,69;90;80
2005-01-02;54,65;69,1;60,5
2005-01-02;10,9;29;18,05
2005-01-05;73,69;92;80
2005-01-05;54,65;69,1;61,85
2005-01-05;10,9;30;18,75
2005-01-06;73,69;92;80
2005-01-06;54,65;69,1;61,85
2005-01-06;10,9;30;18,7
2005-01-07;73,69;92;80
2005-01-07;54,65;69,1;61,85
2005-01-07;10,9;30;18,7
2005-01-08;73,69;92;80
2005-01-08;54,65;69,1;62
2005-01-08;10,9;30;19
2005-01-09;73,69;92;80,19
2005-01-09;54,65;78;62
2005-01-09;10,9;30;19,02
2005-01-12;73,69;92;80,38
2005-01-12;52,57;78;62
2005-01-12;10,6;30;19
2005-01-14;74;92;80,38
2005-01-14;52,57;78;62,8
2005-01-14;10,6;30;19
2005-01-15;74;92;80,3
2005-01-15;52,57;78;62,8
2005-01-15;10,6;30;19
2005-01-16;74;92;80,38
2005-01-16;56,46;78;62,8
2005-01-16;10,6;30;18,8
2005-01-19;74;92;80,38
2005-01-19;56,46;78;62,8
2005-01-19;10,6;30;19,2
2005-01-20;74;92;80,38
2005-01-20;56,46;78;62,8
2005-01-20;10,6;30;19,2
2005-01-21;74;92;81
2005-01-21;56,46;78;62,8
2005-01-21;10,6;30;19,3
2005-01-22;74;92;81
2005-01-22;56,46;78;62,8
2005-01-22;10,6;30;19,3
2005-01-23;74;92;80,69
2005-01-23;56,46;78;62,8
2005-01-23;10,6;30;19,35
2005-01-26;74;92;81
2005-01-26;52,57;78;62,8
2005-01-26;10,6;30;19,5
2005-01-27;74;92;81
2005-01-27;52,57;78;62,8
2005-01-27;10,6;30;19,5
2005-01-28;74;92;81
2005-01-28;52,57;78;62,8
2005-01-28;10,6;30;19,5
2005-01-29;74;92;81
2005-01-29;52,57;78;62,8
2005-01-29;10,6;30;19,6
2005-01-30;74;92;83
2005-01-30;52,57;78;63
2005-01-30;10,6;30;19,6
2005-02-02;74;92;83
2005-02-02;52,57;78;63
2005-02-02;10,6;30;19,6
2005-02-03;74;92;83
2005-02-03;55,09;78;63,25
2005-02-03;10,6;30;19,55
2005-02-04;74;92;83
2005-02-04;55,09;78;63
2005-02-04;10,6;30;19,5
2005-02-05;74;92;82
2005-02-05;55,09;78;62,95
2005-02-05;10,6;30;19,55
2005-02-06;74;92;81
2005-02-06;55,09;78;63,5
2005-02-06;10,6;30;19,2
2005-02-09;74;92;81
2005-02-09;55,09;74,1;62,9
2005-02-09;10,6;30;19,2
2005-02-10;74;92;81
2005-02-10;55,09;74,1;62,95
2005-02-10;10,6;30;19,1
2005-02-11;74;92;82
2005-02-11;55,09;74,1;62,95
2005-02-11;10,6;30;19,1
2005-02-12;74;92;82,7
2005-02-12;55,09;74,1;62,95
2005-02-12;10,6;30;19,1
2005-02-13;74;92;83
2005-02-13;55,09;74,1;63,3
2005-02-13;10,6;30;19,2
2005-02-16;75,32;92;83
2005-02-16;55,09;74,1;63,15
2005-02-16;10,6;30;19,4
2005-02-17;75,32;92;83
2005-02-17;55,09;74,1;63,3
2005-02-17;10,6;30;19,3
2005-02-18;75,32;92;83
2005-02-18;55,09;74,1;63,2
2005-02-18;10,6;30;19,3
